iter	Passed	Remaining
1124	27719	21559
1125	27743	21534
1126	27767	21509
1127	27793	21485
1128	27824	21466
1129	27849	21441
1130	27876	21418
1131	27903	21395
1132	27929	21372
1133	27952	21346
1134	27976	21321
1135	27998	21294
1136	28025	21271
1137	28050	21247
1138	28074	21222
1139	28100	21198
1140	28125	21174
1141	28149	21149
1142	28175	21125
1143	28199	21100
1144	28221	21074
1145	28244	21048
1146	28271	21025
1147	28295	20999
1148	28317	20973
1149	28346	20951
1150	28371	20927
1151	28395	20902
1152	28421	20878
1153	28443	20852
1154	28470	20829
1155	28493	20803
1156	28520	20780
1157	28548	20757
1158	28572	20732
1159	28596	20707
1160	28621	20683
1161	28648	20660
1162	28674	20636
1163	28701	20613
1164	28725	20588
1165	28749	20563
1166	28778	20541
1167	28800	20515
1168	28828	20493
1169	28850	20466
1170	28874	20441
1171	28906	20421
1172	28928	20395
1173	28953	20371
1174	28977	20345
1175	29000	20319
1176	29025	20295
1177	29050	20271
1178	29072	20244
1179	29093	20217
1180	29116	20191
1181	29144	20169
1182	29165	20142
1183	29187	20115
1184	29208	20088
1185	29231	20062
1186	29253	20036
1187	29278	20012
1188	29296	19983
1189	29318	19956
1190	29344	19932
1191	29365	19905
1192	29388	19879
1193	29412	19854
1194	29437	19830
1195	29464	19807
1196	29486	19781
1197	29510	19755
1198	29534	19730
1199	29559	19706
1200	29586	19683
1201	29607	19656
1202	29624	19626
1203	29647	19600
1204	29673	19577
1205	29694	19550
1206	29713	19521
1207	29742	19500
1208	29765	19474
1209	29785	19446
1210	29811	19423
1211	29836	19398
1212	29861	19374
1213	29883	19347
1214	29909	19324
1215	29933	19299
1216	29959	19275
1217	29987	19252
1218	30013	19229
1219	30036	19203
1220	30055	19175
1221	30086	19154
1222	30107	19128
1223	30133	19104
1224	30155	19078
1225	30183	19055
1226	30208	19030
1227	30234	19007
1228	30254	18979
1229	30276	18953
1230	30301	18928
1231	30321	18902
1232	30344	18875
1233	30366	18850
1234	30395	18828
1235	30420	18803
1236	30445	18779
1237	30468	18753
1238	30493	18729
1239	30515	18702
1240	30540	18678
1241	30567	18655
1242	30595	18632
1243	30620	18608
1244	30646	18584
1245	30672	18561
1246	30692	18533
1247	30712	18506
1248	30735	18480
1249	30758	18455
1250	30784	18431
1251	30810	18407
1252	30843	18387
1253	30862	18360
1254	30889	18336
1255	30913	18311
1256	30938	18287
1257	30963	18263
1258	30989	18239
1259	31013	18214
1260	31038	18189
1261	31061	18164
1262	31085	18139
1263	31114	18117
1264	31137	18091
1265	31160	18066
1266	31182	18039
1267	31206	18015
1268	31232	17991
1269	31259	17968
1270	31287	17945
1271	31309	17919
1272	31335	17895
1273	31361	17871
1274	31386	17847
1275	31410	17822
1276	31436	17798
1277	31457	17771
1278	31488	17751
1279	31517	17728
1280	31540	17703
1281	31567	17679
1282	31586	17652
1283	31614	17629
1284	31642	17606
1285	31668	17582
1286	31691	17557
1287	31717	17533
1288	31747	17511
1289	31775	17488
1290	31801	17465
1291	31828	17441
1292	31851	17416
1293	31874	17390
1294	31899	17365
1295	31925	17342
1296	31949	17317
1297	31973	17292
1298	31996	17266
1299	32022	17242
1300	32045	17217
1301	32070	17192
1302	32094	17167
1303	32119	17143
1304	32144	17119
1305	32171	17095
1306	32194	17070
1307	32217	17044
1308	32237	17017
1309	32263	16993
1310	32287	16969
1311	32310	16943
1312	32336	16919
1313	32359	16894
1314	32384	16869
1315	32410	16845
1316	32436	16821
1317	32459	16796
1318	32475	16767
1319	32500	16742
1320	32529	16720
1321	32551	16694
1322	32579	16671
1323	32604	16647
1324	32628	16622
1325	32654	16598
1326	32679	16573
1327	32703	16548
1328	32728	16524
1329	32753	16499
1330	32778	16475
1331	32800	16449
1332	32827	16426
1333	32852	16401
1334	32874	16375
1335	32896	16349
1336	32923	16326
1337	32950	16302
1338	32974	16278
1339	33001	16254
1340	33026	16229
1341	33051	16205
1342	33076	16181
1343	33098	16155
1344	33121	16130
1345	33148	16106
1346	33171	16080
1347	33196	16056
1348	33227	16035
1349	33253	16010
1350	33275	15985
1351	33300	15960
1352	33325	15936
1353	33350	15911
1354	33372	15885
1355	33396	15860
1356	33423	15837
1357	33448	15812
1358	33476	15789
1359	33500	15765
1360	33528	15741
1361	33553	15717
1362	33578	15693
1363	33610	15671
1364	33633	15646
1365	33658	15621
1366	33682	15596
1367	33706	15571
1368	33729	15546
1369	33755	15522
1370	33780	15498
1371	33804	15473
1372	33828	15448
1373	33856	15425
1374	33883	15401
1375	33909	15377
1376	33937	15354
1377	33964	15330
1378	33994	15308
1379	34019	15284
1380	34044	15259
1381	34070	15235
1382	34093	15210
1383	34108	15181
1384	34136	15157
1385	34163	15134
1386	34190	15111
1387	34219	15088
1388	34239	15061
1389	34264	15036
1390	34285	15010
1391	34322	14991
1392	34350	14968
1393	34374	14943
1394	34399	14918
1395	34424	14894
1396	34448	14869
1397	34472	14844
1398	34499	14820
1399	34527	14797
1400	34553	14773
1401	34578	14748
1402	34608	14726
1403	34635	14703
1404	34663	14679
1405	34685	14653
1406	34712	14630
1407	34728	14601
1408	34755	14578
1409	34781	14554
1410	34806	14529
