iter	Passed	Remaining
1665	36403	7276
1666	36423	7254
1667	36446	7232
1668	36467	7210
1669	36488	7188
1670	36510	7166
1671	36529	7144
1672	36549	7121
1673	36569	7099
1674	36589	7077
1675	36609	7055
1676	36635	7034
1677	36655	7012
1678	36672	6989
1679	36698	6968
1680	36717	6946
1681	36740	6924
1682	36761	6902
1683	36779	6879
1684	36805	6858
1685	36828	6837
1686	36855	6816
1687	36877	6794
1688	36897	6772
1689	36919	6750
1690	36940	6728
1691	36963	6706
1692	36988	6685
1693	37009	6663
1694	37032	6641
1695	37051	6619
1696	37069	6596
1697	37090	6574
1698	37115	6553
1699	37131	6530
1700	37152	6508
1701	37174	6486
1702	37200	6465
1703	37223	6444
1704	37245	6422
1705	37266	6400
1706	37284	6377
1707	37305	6355
1708	37325	6333
1709	37347	6311
1710	37369	6290
1711	37389	6268
1712	37412	6246
1713	37434	6224
1714	37455	6202
1715	37479	6181
1716	37503	6159
1717	37525	6137
1718	37546	6115
1719	37565	6093
1720	37587	6071
1721	37608	6049
1722	37630	6027
1723	37654	6006
1724	37679	5985
1725	37701	5963
1726	37720	5940
1727	37743	5919
1728	37766	5897
1729	37785	5875
1730	37804	5853
1731	37827	5831
1732	37850	5809
1733	37873	5787
1734	37895	5766
1735	37916	5744
1736	37939	5722
1737	37959	5700
1738	37978	5678
1739	38003	5656
1740	38023	5634
1741	38043	5612
1742	38064	5590
1743	38088	5569
1744	38109	5547
1745	38127	5524
1746	38154	5503
1747	38176	5481
1748	38197	5459
1749	38222	5438
1750	38247	5417
1751	38273	5395
1752	38294	5373
1753	38321	5352
1754	38343	5330
1755	38368	5309
1756	38392	5288
1757	38417	5266
1758	38443	5245
1759	38471	5224
1760	38494	5202
1761	38517	5180
1762	38540	5159
1763	38560	5137
1764	38583	5115
1765	38609	5093
1766	38633	5072
1767	38654	5050
1768	38678	5028
1769	38700	5006
1770	38720	4984
1771	38740	4962
1772	38765	4941
1773	38786	4919
1774	38810	4897
1775	38832	4875
1776	38858	4854
1777	38879	4832
1778	38906	4811
1779	38931	4789
1780	38952	4767
1781	38972	4745
1782	38994	4723
1783	39017	4702
1784	39041	4680
1785	39063	4658
1786	39085	4636
1787	39104	4614
1788	39128	4593
1789	39150	4571
1790	39173	4549
1791	39197	4527
1792	39217	4505
1793	39240	4483
1794	39264	4462
1795	39286	4440
1796	39305	4418
1797	39328	4396
1798	39352	4374
1799	39376	4353
1800	39400	4331
1801	39421	4309
1802	39444	4287
1803	39467	4266
1804	39487	4244
1805	39508	4222
1806	39527	4199
1807	39550	4178
1808	39575	4156
1809	39594	4134
1810	39618	4112
1811	39639	4090
1812	39658	4068
1813	39678	4046
1814	39696	4024
1815	39720	4002
1816	39744	3981
1817	39766	3959
1818	39786	3937
1819	39805	3914
1820	39833	3893
1821	39857	3871
1822	39873	3849
1823	39894	3827
1824	39920	3806
1825	39940	3784
1826	39959	3761
1827	39984	3740
1828	40007	3718
1829	40032	3696
1830	40055	3675
1831	40077	3653
1832	40099	3631
1833	40122	3609
1834	40148	3588
1835	40170	3566
1836	40189	3544
1837	40211	3522
1838	40236	3500
1839	40257	3478
1840	40280	3456
1841	40302	3435
1842	40328	3413
1843	40352	3391
1844	40373	3369
1845	40396	3348
1846	40417	3326
1847	40438	3304
1848	40457	3282
1849	40477	3260
1850	40496	3238
1851	40520	3216
1852	40546	3194
1853	40567	3172
1854	40587	3150
1855	40609	3128
1856	40631	3106
1857	40654	3085
1858	40681	3063
1859	40703	3041
1860	40727	3020
1861	40749	2998
1862	40769	2976
1863	40792	2954
1864	40817	2932
1865	40841	2911
1866	40864	2889
1867	40883	2867
1868	40901	2844
1869	40920	2822
1870	40941	2800
1871	40965	2779
1872	40988	2757
1873	41010	2735
1874	41030	2713
1875	41055	2691
1876	41075	2669
1877	41096	2647
1878	41116	2625
1879	41140	2604
1880	41167	2582
1881	41189	2560
1882	41211	2538
1883	41231	2516
1884	41253	2494
1885	41274	2472
1886	41297	2451
1887	41322	2429
1888	41344	2407
1889	41369	2385
1890	41394	2364
1891	41414	2342
1892	41436	2320
1893	41459	2298
1894	41479	2276
1895	41503	2254
1896	41527	2232
1897	41550	2211
1898	41575	2189
1899	41601	2167
1900	41620	2145
1901	41642	2123
1902	41669	2102
1903	41691	2080
1904	41715	2058
1905	41735	2036
1906	41760	2014
1907	41786	1992
1908	41809	1971
1909	41833	1949
1910	41859	1927
1911	41880	1905
1912	41902	1883
1913	41920	1861
1914	41940	1839
1915	41968	1818
1916	41990	1796
1917	42009	1774
1918	42031	1752
1919	42051	1730
1920	42071	1708
1921	42091	1686
1922	42111	1664
1923	42137	1642
1924	42161	1620
1925	42187	1598
1926	42211	1577
1927	42236	1555
1928	42255	1533
1929	42277	1511
1930	42296	1489
1931	42321	1467
1932	42344	1445
1933	42367	1423
1934	42392	1402
1935	42415	1380
1936	42437	1358
1937	42456	1336
1938	42484	1314
1939	42508	1292
1940	42529	1270
1941	42551	1248
1942	42574	1227
1943	42594	1205
1944	42617	1183
1945	42639	1161
1946	42662	1139
1947	42689	1117
1948	42708	1095
1949	42729	1073
1950	42753	1051
1951	42778	1030
1952	42799	1008
1953	42819	986
1954	42841	964
1955	42859	942
1956	42883	920
1957	42906	898
1958	42926	876
1959	42948	854
1960	42974	832
1961	42992	810
1962	43014	788
1963	43038	766
1964	43058	745
1965	43081	723
1966	43102	701
1967	43123	679
1968	43145	657
1969	43166	635
1970	43192	613
1971	43212	591
1972	43232	569
1973	43256	547
1974	43277	525
1975	43302	504
1976	43322	482
1977	43345	460
1978	43369	438
1979	43388	416
1980	43413	394
1981	43436	372
1982	43463	350
1983	43483	328
1984	43507	306
1985	43527	284
1986	43551	263
1987	43568	241
1988	43598	219
1989	43620	197
1990	43642	175
1991	43664	153
1992	43686	131
1993	43709	109
1994	43733	87
1995	43752	65
1996	43777	43
1997	43799	21
1998	43820	0
